Recipe,Question,label
"Pulse Fresno and habanero chiles, garlic, and 2 Tbsp. salt in a food processor until very finely chopped. Transfer to a small bowl; cover and let sit at least 2 hours and up to 12 hours (this will both develop the chile flavor and soften the flesh, resulting in a smooth flavorful sauce when puréed).
Purée chile mixture and vinegar in a blender until smooth. Season with salt.
Sauce can be made 2 months ahead. Cover and chill.",Can you make sauce with the habanero chiles?,0
"Place strawberries in a 1-qt. heatproof jar. Bring vinegar, sugar, salt, and 2/3 cup water to a boil in a small saucepan over medium heat, stirring to dissolve sugar and salt. Pour over strawberries. Let cool; cover and chill.
Strawberries can be pickled 5 days ahead. Keep chilled.",Is it cold to pick strawberries in the jar?,0
"Slice a thin piece of rind off both ends of cantaloupe; cut in half crosswise and remove seeds. Scoop out flesh; set aside cantaloupe halves.
Transfer half of flesh to a blender; reserve remaining flesh for another use. Add coconut milk, tequila, Midori, lime juice, agave nectar, and 1/2 cup ice to blender and blend until smooth.
Divide cocktail between reserved melon halves and add ice to fill. Garnish with mint sprigs and lime wheels and serve each with 2 straws.",Is there a difference between cantaloupe and melon?,0
"Heat oil in a small saucepan over medium. Add sliced scallions and a pinch of salt; cook, stirring frequently, until scallions just start to brown around the edges, about 3 minutes.
Transfer scallions and oil to a medium bowl. Add avocado, yogurt, and remaining 3/4 tsp. salt; stir to combine, lightly mashing avocado so mixture is slightly chunky. Taste and adjust seasonings. Top with finely chopped scallions. Serve with tortilla chips or pita chips alongside, if using.",Do you need to add the scallions to the mixture?,0
"Finely grate ginger and, using a flexible spatula, press solids into a fine-mesh sieve set over a small bowl; discard pulp. You should have about 1 tsp. ginger juice.
Combine ginger juice, lemon juice, lime juice, agave, and salt in a large measuring cup or bowl. Stir in mineral water. Pour over 2 glasses filled with ice.
Lemon-ginger mixture can be made 1 day ahead. Cover and chill. Stir vigorously before adding mineral water.",Can you drink the lemon juice from ginger?,0
"Add the pomegranate juice to a nonreactive saucepan. Bring the juice to a boil over high heat. Add the sugar and stir with a wooden spoon until dissolved, about 1 minute. Remove from heat and let cool. Pour into a lidded bottle or other sealable container and store in the refrigerator. The syrup will keep, refrigerated, for several weeks.",Is the pomegranate syrup the same as the syrup?,0
"Preheat oven to 350°F. Toast pistachios on a rimmed baking sheet, tossing once, until golden brown, 5–7 minutes. Let cool, then coarsely chop.
Mix cinnamon and cardamom in a small bowl.
Divide ice cream among 4 small serving bowls or coffee cups. Sprinkle spice mixture over and pour 2 Tbsp. espresso into each bowl. Top with pistachios.",Do you have to chop the pistachios to make ice cream?,0
"Place sugar and matcha in a medium bowl. Bring almond milk to a bare simmer in a small saucepan over medium heat. Pour a small amount of hot almond milk over matcha mixture and whisk to make a loose paste. Add remaining almond milk, whisking until matcha and sugar dissolve; chill until cold, 15–20 minutes.
Divide ice cream among 4 small serving bowls or coffee cups. Top with cornflakes and pour matcha milk into each bowl, dividing evenly.
Matcha milk can be made 1 day ahead. Keep chilled.",Can i make matcha milk the day before?,0
"Bring cantaloupe and 1 cup water to a boil in a medium saucepan, mashing lightly with a potato masher; add sugar and lemon juice and bring to a boil, stirring constantly. Cook, stirring, until mixture is thick, 15–20 minutes. Stir in honey, salt, and pectin and boil vigorously, stirring, 2 minutes. Let cool. Transfer jam to a glass jar, cover, and chill.
Jam can be made 1 month ahead. Keep chilled.",Can you make jam at the end of the season?,0
"Prepare a grill for medium-high heat. Bring garlic, oil, red pepper flakes, and 1/2 tsp. salt to a boil in a small saucepan over medium. Cook until garlic is golden. Let cool; season with salt and pepper.
Combine greens and oil in a large bowl, massaging oil into greens. Grill until lightly charred and softened, about 1 minute per side.",Is it good to eat grilled greens?,0
"Prepare a grill for medium-high heat. Grill halloumi until browned and soft, about 2 minutes per side. Let cool slightly; break into large pieces. Place in a large bowl.
Add watercress, oil, and lemon juice to cheese and toss to combine; season with salt and pepper.",Do you cook halloumi on a grill?,0
"Preheat oven to 300°F. Lightly coat a rimmed baking sheet with nonstick spray. Lightly beat egg white in a small bowl until frothy. Add pumpkin seeds, sesame seeds, sugar, salt, cayenne, and cardamom and stir to coat.
Spread out seed mixture on prepared baking sheet and bake, stirring every 5 minutes or so, until pumpkin seeds are toasted and mixture is dry, 18–22 minutes. Let cool.
Sprinkle can be made 1 week ahead. Store airtight at room temperature.",Is the pumpkin mixture the same as the sour cream?,0
"Using a vegetable peeler, shave 4 long, thin ribbons from cucumber; set aside. Cut a 4"" piece from remaining cucumber and coarsely chop. Muddle with kaffir lime leaves, sugar, and 2 lemon slices in a cocktail shaker. Add gin and lime juice and fill shaker with ice. Cover and shake until outside of shaker is frosty, about 20 seconds.
Strain into 2 ice-filled Collins glasses. Top off each with club soda. Gently stir to combine; garnish each with 2 reserved cucumber ribbons and remaining lemon slices.",Is the cucumber in a cocktail shaker?,0
"Prepare a grill or grill pan for medium heat; oil grates. Grill peach, plum, and nectarine halves, flipping once, until lightly charred and tender, 8–10 minutes. Transfer to a cutting board and let cool, then cut into 1"" chunks.
Muddle grilled fruit and 6 halved cherries in a large pitcher with a wooden spoon. Top with wine, orange juice, brandy, and simple syrup; stir to incorporate. Chill at least 1 hour.
Fill glasses with ice. Add sangria and muddled fruit and top each with a cherry.",Is a peach nectar the same as reel pear?,0
"Place ground coffee in 12-cup container. Slowly pour 6 cups cool water over grounds. Stir very gently just until grounds are moistened. Seal container and chill 24 hours.
Strain coffee grounds through a fine-mesh sieve into a large measuring cup or bowl. Strain again through coffee filter into a large bowl or 3-cup (or larger) resealable container. (Alternately, skip the straining and use a thick filter, like for a Chemex.) To serve, pour over ice and dilute 1:1 with water or milk.",Is the brews coffee grounds the same as the coffee?,0
"Prepare a grill for medium heat. Grill corn, rotating occasionally, until husks are blackened (some will flake and fall off) and kernels are tender with some browned and charred spots, 25–35 minutes.
Let corn cool slightly, then shuck. Serve with Charred Spring Onion and Sesame-Chile Butter.",Do you have to stir up corn on the grill?,0
"Blend ginger, turmeric, honey, lime juice, black peppercorns, and 3 cups water in a blender until smooth. Strain through a fine-mesh sieve into a large bowl. Stir in chia seeds and let sit until seeds begin to swell, 8–10 minutes.
Divide tonic among ice-filled glasses. Top off with club soda and garnish with thyme sprigs, if desired.
Tonic can be made 1 day ahead. Cover and chill. Stir vigorously before topping off with club soda.",Is the tonic the same as ginger toner?,0
"Scrape vanilla seeds into a medium saucepan; add pod, chile, orange zest, hibiscus, sugar, and 2 cups boiling water. Let steep until infusion cools to room temperature, about 30 minutes. Strain through a fine-mesh sieve into a large bowl, pressing on solids. Stir in lime juice and 2 cups cold water; chill agua fresca 1 hour.
Divide agua fresca among ice-filled glasses. Garnish with lime wheels.
Agua fresca can be made 3 days ahead. Cover and chill.",Can you eat the frozen agua fresca right away?,0
"Cook peppercorns, mustard seeds, dill seeds, and coriander seeds in a small skillet over medium heat, stirring, until fragrant and beginning to pop, about 2 minutes. Transfer to a mortar and pestle and coarsely crush, or transfer to a sturdy resealable plastic bag and coarsely crush with the bottom of a heavy skillet. Add salt, garlic, and chile flakes and crush to combine.
Spice rub can be made 1 month ahead. Store in an airtight container.",Is peppercorn rub the same as pepper spice rub?,0
"Prepare a grill for medium-high heat. Toss onions with oil on a rimmed baking sheet; season with salt and black pepper. Grill until lightly charred and wilted, about 3 minutes (extra-large bulbs will take a little longer). Let cool; finely chop.
Mix onions, shichimi togarashi, and red pepper flakes into butter in a small bowl; season with salt and black pepper.
Butter can be made 1 week ahead. Cover and chill. Bring to room temperature before using.",Do you have to cook the onion on the grill?,0
"Purée honeydew, cucumbers, mint, and salt in a blender until smooth. Strain through a fine-mesh sieve into a large bowl (do not press on solids, which would make mixture cloudy). Stir in lime juice and chill 1 hour.
Divide honeydew purée among ice-filled glasses. Top off with club soda and garnish with mint sprigs.
Honeydew purée can be made 1 day ahead. Cover and chill.",Can you make honeydew purée 2 days ahead?,0
"Toast coriander and cumin seeds in a dry small skillet, tossing occasionally, until very fragrant, about 2 minutes. Let cool, then lightly crush with a heavy skillet.
Purée toasted seeds, garlic, oil, lemon zest, lemon juice, paprika, salt, and red pepper flakes in a blender until spices are ground and mixture is very smooth.
Add cilantro, parsley, and mint; process until well combined but slightly textured.
Sauce can be made 3 days ahead; chill in an airtight container.",Is lemon zest the same as red pepper flakes?,0
"Line a rimmed baking sheet with parchment or wax paper. Using a rubber spatula, mix yogurt, honey, vanilla, and salt in a medium bowl until smooth. Pour into the center of prepared sheet and spread to 1/4"" thick. Top with raspberries and pistachios. Freeze until completely firm, about 4 hours. Break into pieces to serve.
Yogurt bark can be made 2 months ahead. Freeze in a resealable container.",Can you make yogurt with honey and honey?,0
"Combine bourbon, lemon juice, and honey in a cocktail shaker. Fill shaker with ice, cover, and shake very vigorously to help dissolve honey until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into an old-fashioned or rocks glass with 1 large ice cube or several smaller ones.",Do you put ice in the bourbon and honey?,0
"Place asparagus in a medium bowl, add ice water to cover, and swirl asparagus with your hands. Drain through a fine-mesh sieve and return asparagus to bowl. Repeat process 2 more times (this will keep asparagus crunchy). Pat dry; wipe out bowl.
Toss asparagus, scallions, lemon zest, garlic, cilantro, vinegar, and chile in dry bowl to combine. Add salt and sugar and toss again to combine.",Do you eat the asparagus in a soup?,0
"Combine the Campari, vermouth, and 6 ice cubes in a tall tumbler or Burgundy wineglass. Stir with a bar spoon to chill. Pour the lager into a separate glass and whip the beer into a foam using an Aerolatteor immersion blender. Top the cocktail with beer foam and finish with orange zest.",Is lager and campari the same thing?,0
"Heat the sugar and water in a saucepan over medium heat. Do not boil. Stir until sugar dissolves, about 3 to 5 minutes, then remove the pan from the stove. Cool. Transfer the syrup to a clean bottle or jar. Cover and refrigerate.
Muddle basil leaves with lemon juice and simple syrup. Add ice and gin and shake. Double-strain into a chilled cocktail glass with ice. Garnish with a basil sprig.",Does the basil drink have to be made in gin?,0
"Heat the honey in a saucepan over medium heat until runny and not viscous—nearly to a boil but not quite. Add the water to the hot honey and whisk together. Immediately remove from the heat. Let cool. Store in a lidded bottle or other sealable container in the refrigerator. The syrup will keep, refrigerated, for several weeks.
Add all the ingredients to a drink mixer tin. Fill with 12 ounces of crushed ice, flash blend, and pour contents into a footed pilsner glass. Add garnish.",Is the tin with the corn syrup still hot?,0
"Combine cream cheese, butter, garlic, and salt in the bowl of a food processor. Pulse until smooth. Add parsley and chives and pulse a few times until well combined. Pack mixture into a small bowl, ramekin, or glass jar. Cover and chill at least 30 minutes. Serve with crackers or toasts.
Cheese can be made 5 days ahead. Cover and chill.",Is cream cheese and butter the same thing?,0
"Cook pomegranate juice and sugar in a small pot over medium-high heat, stirring occasionally, until sugar is dissolved and liquid is slightly reduced, about 5 minutes. Remove from heat, transfer to a heatproof container, and chill until cool, about 30 minutes.
Pour mezcal, sparkling wine, and orange juice into a rocks glass filled with ice. Top with 1 Tbsp. Pomegranate Syrup.
Pomegranate Syrup can be made 7 days ahead; chill in an airtight container.",Can i make pomegranate syrup the day before?,0
"Place the banana, yogurt, almond milk and protein powder into a blender and blend until smooth. Pour the mixture into a bowl and stir in the oats, then cover and refrigerate for at least 4 hours, preferably overnight.
When ready to eat, top with the nuts, blueberries and raspberries.",Is the oats in the banana yoghurt?,0
"Combine bourbon, lemon juice, and simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into an old-fashioned or rocks glass filled with ice. Garnish with orange wheel and cherry.",Is bourbon and lemon juice the same thing?,0
"Combine tequila, lime juice, simple syrup, Campari, and grapefruit juice in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into a chilled coupe glass. Garnish with lime wheel.",Is tequila and grapefruit juice the same thing?,0
"Preheat oven to 350°F. Toast walnuts on a rimmed baking sheet, tossing once, until slightly darkened in color and fragrant, 8–10 minutes. Let cool.
Meanwhile, place dates in a small bowl and add 1/2 cup hot water to cover; soak 10 minutes to soften.
Blend walnuts, dates with their soaking liquid, cinnamon, and salt in a blender until a coarse paste forms. Add ice cream and 3/4 cup cracked ice and blend until smooth. Divide shake between 2 glasses.",Do walnuts have to be brown to caramel?,0
"Muddle simple syrup and 2 mint sprigs in a cocktail shaker. Add rum and lime juice. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into a tall Collins glass filled with ice. Top off with club soda; garnish with more mint.",Is the rum in the mint drink a classic?,0
"Place some salt on a small plate. Rub rim of an old-fashioned or rocks glass with lime (reserve for serving); dip in salt. Fill with ice and set aside.
Combine tequila, lime juice, and simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into reserved glass. Garnish with lime wheel.",Do you need to shake the tequila in a glass?,0
"Combine vodka, lime juice, and triple sec in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into two 2-oz. shot glasses.",Do triple sec and vodka mix in the same shaker?,0
"Combine gin, lemon juice, and simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into a large flute. Top with Champagne; garnish with lemon twist.",Does gin and lemon juice mix in the same shaker?,0
"Combine rum, lime juice, and simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into a coupe glass. Garnish with lime twist.",Do you need ice in a cocktail shaker?,0
"Cook butter in a small skillet over medium heat until it foams then browns (be careful not to let it burn), about 5 minutes.
Quickly transfer butter to a small bowl, scraping in browned solids. Let cool.
Chill brown butter 10 minutes. Stir to distribute solids. Continue to chill, stirring every 10 minutes, until butter starts to solidify.
Stir in lemon zest, lemon juice, hot sauce, and salt. Transfer to a piece of plastic; roll into a log. Freeze 1 hour before using.",Is hot sauce the same as butter oats?,0
"Heat oil in a large skillet over medium-high until hot but not smoking. Add garlic and cook, stirring constantly to keep from burning, until golden, about 1 minute.
Add shrimp and chile de árbol to skillet and cook, tossing constantly, until shrimp are cooked through, about 2 minutes. Add brandy and cook, continuing to toss constantly, 1 minute; season with salt.
To serve, divide shrimp among plates and scatter parsley over top.",Do shrimp have to be cooked to make shrimp?,0
"Combine vodka, cranberry juice, lime juice, and triple sec in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds.
Strain cocktail through a Hawthorne strainer or a slotted spoon into a martini glass. Garnish with orange twist.",Does triple sec make a perfect cocktail?,0
"Prepare grill for medium-high. Whisk lemon zest, Meyer lemon zest, lemon juice, Meyer lemon juice, mustard, and 1/4 cup oil in a medium bowl to combine; season dressing with salt and pepper (if you don’t have Meyer lemons, use regular lemons in their place).
Place asparagus and spring onions on a rimmed baking sheet and lightly drizzle with oil. Season with salt and pepper; toss to coat. Grill, turning once, until lightly charred and crisp-tender, about 4 minutes. Serve drizzled with dressing.",Do you have to put lemon zest on grill?,0
"Cook farro in a pot of boiling salted water until al dente, 25–35 minutes. Drain and spread out on a baking sheet; let cool.
Whisk garlic, oil, and lemon juice in a large bowl to combine; season dressing with salt and pepper. Add farro, peas, and lettuce to bowl, season with salt and pepper, and toss to coat. Add pea shoots and toss just until coated. Serve topped with Pecorino.",Is farro and peas the same thing?,0
"Bring wine to a boil in a large pot. Add mussels, cover, return to a boil, then reduce heat and bring to a simmer. Cook mussels until they open, 3–4 minutes. Stir in pesto; season with salt and pepper.
Using a slotted spoon, divide mussels among bowls. Top evenly with broth and serve immediately.",Do you add mussels to the pot of wine?,0
"Mix flour, sugar, cocoa powder, baking powder, and salt in mug. Add cream, oil, and 3 Tbsp. water and mix until smooth. Using a spoon, make a well in the center; spoon half of the caramel sauce into well. Microwave on high 60 seconds. Carefully remove from microwave. Top with ice cream (if desired), peanuts, and remaining caramel sauce. Serve immediately.",Is caramel sauce and chocolate in the same bowl?,0
"Place salmon on a plate; freeze until well chilled, about 20 minutes.
Thinly slice salmon lengthwise into 1/8""-wide sheets. Cut each sheet into 1/8""-long strips. Cut strips crosswise into 1/8"" cubes. Place salmon in a medium bowl. Add cucumber and the next 9 ingredients and toss to combine. Season tartare to taste with salt and pepper. Transfer tartare to a bowl and serve with chips.",Do you need to refrigerate salmon in burger king?,0
"Melt schmaltz in a large skillet over medium-low. Cook oregano sprigs, rosemary sprigs, garlic, and red pepper flakes, tossing, until fragrant, about 1 minute. Add matzo to skillet and cook, stirring, until toasted and khaki-colored, about 5 minutes. Transfer to paper towels; season with salt. Remove herbs from stems; discard stems. Let cool. Use like croutons.",Is roose meat the same as matzo?,0
"Heat a large cast-iron skillet over high until smoking hot. Add scallions and cook, turning occasionally, until evenly blackened, 8–10 minutes. Transfer to a cutting board and let cool; coarsely chop.
Mix scallions, lime zest, and lime juice into butter in a medium bowl until evely blended; season with salt and pepper.
Butter can be made 2 weeks ahead. Cover and chill.",Is it possible to make scallions with less fat?,0
"Soak onion in a bowl of ice water 30 minutes; drain.
Toast fennel seeds in a dry small skillet over medium heat, tossing often, until golden, about 4 minutes. Transfer to a cutting board and coarsely chop.
Toss onion, fennel bulb, watercress, and vinegar in a large bowl. Season with salt and pepper, add oil and fennel seeds, and toss again to coat.",Is the onion in the water boil water?,0
"Using cutter, punch a round from each slice of bread. Spread both sides with butter and top 4 rounds with 2 onion slices each; season with salt and pepper. Close sandwiches.
Heat a large skillet, preferably nonstick, over medium-high and cook sandwiches until golden brown, about 2 minutes per side (onion will soften slightly). Top with parsley and more salt.",Do you need onion to make a sandwich?,0
"Mix matzo and kimchi juice in a small bowl and let sit 8 minutes. Pour off excess liquid and mix in scallions, kimchi, onion, potato starch, salt, and sugar.
Heat 1 Tbsp. oil in a medium nonstick skillet over medium-high. Add half of batter to skillet and flatten into a thin pancake; cook until golden brown and crisp on both sides, about 4 minutes total. Transfer to a plate. Repeat with another 1 Tbsp. oil and remaining batter.",Does the pancake have to be cooked to crisp?,0
"In a large pot, combine 3 cups of water, the pasta, crushed tomatoes, cheese pieces, grape tomatoes, onion, basil, garlic, salt, and pepper and stir to combine.
Bring to a boil over medium-high heat, then reduce to a simmer and cook uncovered until the pasta has softened, 25 to 30 minutes. Much of the water will boil out.
Serve drizzled with balsamic vinegar. If desired, garnish with chopped basil and Parmesan.",Does the pasta need to be cooked to eat?,0
"Whisk coconut milk, cinnamon, turmeric, ginger, honey, coconut oil, peppercorns, and 1 cup water in a small saucepan; bring to a low boil. Reduce heat and simmer until flavors have melded, about 10 minutes. Strain through a fine-mesh sieve into mugs and top with a dash of cinnamon.
Golden milk can be made 5 days ahead. Store in an airtight container and chill. Warm before serving.",Can you make golden milk the night before?,0
"Preheat oven to 275°F. Whisk oil, maple syrup, and cardamom in a small bowl. Place salmon in a large baking dish and brush with cardamom syrup on all sides. Marinate at room temperature 30 minutes.
Season each side of salmon with 1 tsp. salt. Bake until salmon is firm but still pink in the center, 22–25 minutes (if you prefer salmon more well done, cook an additional 5 minutes).
Flake salmon into large pieces and arrange on a platter. Top with dill, if using.",Is salmon glazed in sage syrup?,0
"Preheat oven to 375°F. Heat oil in a large ovenproof skillet over medium-low. Add pico de gallo and 1 tsp. salt and cook, stirring occasionally, until tomatoes are very soft and liquid has reduced by three-quarters, about 25 minutes. Stir in feta. Gently crack eggs into skillet, one at a time, over tomatoes, spacing evenly. Season with salt and pepper.
Transfer skillet to oven and bake shakshuka until eggs are just set, 14–16 minutes. Serve hot in skillet.",Do shakshuka eggs have to be baked?,0
"Heat the oil in a large pot over medium heat. Add the leeks and sauté for 4 minutes, until softened. Add the broth and bring to a simmer. Stir in the peas and asparagus and simmer, covered, for 3 minutes longer. Carefully place half of the soup in a high-powered blender and puree until smooth, then return it to the pot. Add the parsley and thyme (if using), and stir well to combine. Season with salt and pepper to taste and serve.",Is leeks and asparagus the same thing?,0
"Place butter in mug and microwave on high 30 seconds. Add brown sugar, cream, and salt; stir to combine, and microwave on high 30 seconds. Carefully remove, stir, and microwave on high 15 seconds. Stir and serve.
Caramel sauce can be made 1 week ahead. Store in an airtight container and chill. Gently reheat to use.",Is caramel sauce the same as caramel pie?,0
"Mix mayonnaise, Dijon, lemon juice, salt, pepper, and 1/4 tsp. paprika in a medium bowl. Fold in eggs and 1 Tbsp. chives and stir to combine.
Spread on toasts, then garnish with chives and a sprinkle of paprika.
Egg salad spread, without chives, can be made 3 days ahead. Store in an airtight container and chill. Fold in chives when ready to serve.",Can you use mayo in egg salad?,0
"Bring vinegar, brown sugar, salt, mustard powder, and 1/2 cup water to a boil in a medium pot over high heat, stirring occasionally, until sugar and salt dissolve, about 5 minutes.
Place cucumber, onion, raisins, and mustard seeds in a heatproof resealable container. Pour hot brining liquid over cucumber mixture; stir to combine. Let cool to room temperature, then cover and chill at least 2 hours before serving. Serve cool or at room temperature.",Do you boil the vinegar in a large pot?,0
"In an iSi cream whipper, combine the St-Germain and egg whites and seal. Charge the canister with two N2O cartridges, shake, and refrigerate overnight before using. The foam will keep in the cream whipper in the refrigerator for up to 1 week.
In a cocktail shaker, muddle the strawberries and vinegar, then add the gin and ice. Shake, then strain into a Quaffer glass without ice or a rocks glass filled with ice. Top with the St. Germain Foam and garnish with the strawberry slice.",Does isi cream whipper have ice in it?,0
"Set coddler inside a medium saucepan and fill with water to come three-quarters up the side of the coddler. Remove coddler and bring water to a gentle boil over medium heat.
Meanwhile, butter coddler. Pour in half of cream and add half of ham and chives; season with salt and pepper. Add egg, then top with remaining cream, ham, and chives. Season with salt and pepper and seal closed.
Place coddler in water and cook egg until whites are set but yolk is still runny, about 8 minutes. Serve with toast.",Do you have to cook the eggs in a pot?,0
"Combine chile, oil, lime juice, and vinegar in a medium bowl. Season with salt and pepper. Add beans and toss to coat. Let sit 10 minutes to allow flavors to meld.
Meanwhile, using a small knife, remove peel and white pith from oranges. Cut crosswise into 1/4""-thick rounds.
Add oranges, celery, and half of sprouts and cilantro to beans. Season with salt and pepper and toss once to combine.
Serve topped with remaining sprouts and cilantro.",Do u have to eat the sprouts on the okra?,0
"Whisk yogurt, blood orange juice, orange-flower water, salt, and 2 Tbsp. honey in a medium bowl. Whisk in chia seeds, cover, and chill at least 8 hours and up to 1 day.
Cut peel and white pith from oranges. Cut along sides of membranes to release segments into a medium bowl.
Give pudding a good stir and divide between small bowls, layering with some orange segments. Top with pistachios and remaining segments; drizzle with honey.",Is pudding from blood oranges the same as honey?,0
"Preheat the oven to 500˚F. Put the peas in a clay pot or a small Dutch oven and gently heat them on the stove until they thaw, stirring occasionally.
Meanwhile, put the tarragon, scallions, olive oil, yogurt, and ¼ cup of the pistachios into a blender and puree. Gently mix into the peas, sprinkle the top with extra chopped pistachios, and bake for about 15 minutes—about the time the top will begin to brown. Remove and serve in your best serving bowl.",Is it good to have peas in a pot?,0
"Preheat oven to 200°C (400°F). To make the balsamic toffee, place the sugar and balsamic in a bowl and mix to combine.
Spread evenly onto 2 baking trays lined with non-stick baking paper and bake for 8 minutes or until bubbling and caramelized.
Set aside to cool and harden, roughly chop and set aside.
Place the strawberries, vanilla, sugar and water in bowl and toss to combine. Divide the yoghurt between glasses and top with the strawberries, basil leaves and balsamic toffee to serve.",Is the basil leaves in the strawberry toffee?,0
"Place the biscuits, coconut and butter in a bowl and mix to combine. Using the back of metal spoon, press the mixture into the base and sides of a shallow 24cm pie tin and refrigerate until firm.
Place the cream, coconut cream and sugar in a bowl and whisk until thickened. Spread the passionfruit curd over the base of the pie, spoon over the cream filling and refrigerate for 30 minutes or until set. Cut the pie into wedges and top with passionfruit pulp to serve.",Do you have to put the passionfruit curd in the pie?,0
"Soak gelatin in 1/2 cup cold water in a small bowl 10 minutes.
Meanwhile, stir vodka, lemon juice, simple syrup, Campari, bitters, and 1 1/4 cups blood orange juice in a large measuring glass.
Heat gelatin mixture and remaining 1/2 cup blood orange juice in a small saucepan over low, stirring to dissolve gelatin; add to vodka mixture. Strain into 2-oz. plastic cups; chill until set, at least 6 hours and up to 5 days.",Is gelatin gelati and blood orange juice the same thing?,0
"Pack cabbage, carrots, shallots, peppers, thyme, cloves, and salt into a 1 1/2-quart resealable jar. Add vinegar and lime juice, seal jar, and shake until ingredients are distributed and salt is dissolved. Add more vinegar if needed to just cover vegetables. Chill, shaking gently twice daily, at least 3 days before serving.
Pikliz can be made 1 month ahead. Seal and chill.",Is jack and julie pies the same thing?,0
"Finely grind lavender in a spice mill or with a mortar and pestle (you should have about 2 tsp.).
Preheat oven to 300°F. Toast almonds on a rimmed baking sheet, stirring once, until golden, 15 minutes. Let cool, then transfer to a large bowl. Drizzle with oil and toss to coat. Sprinkle with sugar, lavender, and salt and toss again to coat.",Do almonds in almond butter have oil in them?,0
"Preheat oven to 250°F. Place garlic and oil in a small saucepan (add more oil if cloves aren't submerged). Cover and bake until cloves are golden and tender, about 2 hours. Let cool; transfer garlic and oil to an airtight container and chill.
Garlic can be cooked 2 weeks ahead. Keep chilled. Bring to room temperature before using.",Can you cut the garlic cloves in half?,0
"Place chickpeas in a large skillet or Dutch oven and add garlic and oil; season with salt and pepper. Cook over medium heat, stirring occasionally, until chickpeas are crisped and some have split open (these will be the most delicious ones), 10–15 minutes. Remove from heat; stir in herbs.",Are chickpeas the same as crackers?,0
"Preheat oven to 425°F. Toss bell pepper, chiles, garlic, shallots, and oil on a rimmed baking sheet to coat; season with salt. Turn garlic cut side down and roast until pepper and chiles are softened and blistered in spots, 10–15 minutes. Let cool.
Squeeze garlic cloves out of their skins into a food processor. Add bell pepper, chiles, shallots, vinegar, and honey and process until smooth. Taste chili sauce and season with more salt and vinegar if needed.
Sauce can be made 5 days ahead. Cover and chill.",Is roasted bell pepper the same as chili sauce?,0
"Trim both ends of scallions and cut in half crosswise. Pack into a 1-pint heatproof jar.
Toast mustard, coriander, and cumin seeds in a dry small saucepan over medium-low heat, tossing often, until fragrant, about 2 minutes. Add to jar.
Bring vinegar, sugar, and salt to a simmer in same saucepan over medium heat, stirring to dissolve sugar and salt. Pour brine over scallions and seal jar. Chill at least 1 day before using.
Scallions can be made 5 days ahead. Cover and chill.",Is the vinegar the same as scallions?,0
"Heat oil in a medium skillet over medium. Add shallots and season generously with salt and pepper. Cook, stirring occasionally and reducing heat if needed, until shallots are golden brown and tender, 15–18 minutes. Let cool slightly.
Mix shallots and vinegar into yogurt in a medium bowl; season with salt and pepper.
Stir 1 Tbsp. chives into yogurt; divide among bowls and top with more chives. Serve with chips for dipping.
Yogurt (without chives) can be made 3 days ahead; cover and chill.",Is it good to eat the chives in yogurt?,0
"Cook noodles according to package directions. During the last minute of cooking, add escarole. Drain and rinse under cold water.
Toss noodles, escarole, and chili sauce in a large bowl until coated; season with salt. Divide noodles between bowls. Slice scallions into 1"" pieces and place on top of noodles along with some tofu crumbles, radishes, and peanuts.",Do you add chili sauce to noodles?,0
"Finely grind pumpkin seeds and horseradish in a food processor. Add cilantro and lime juice; pulse until cilantro is finely chopped. With motor running, stream in 1/4 cup oil; process just to combine. Add more oil if pesto is too thick; season with salt.
Pesto can be made 5 days ahead. Cover and chill.",Is pumpkin pesto the same as horseradish pestou?,0
"Heat oil in a medium skillet over medium-low. Cook chiles, garlic, and shallots, stirring occasionally, until soft but without taking on color, 10–12 minutes; let cool completely.
Transfer chile mixture to a blender, add butter, and blend to combine. Add scallions, cilantro, parsley, lemon zest, lemon juice, oregano, mustard, paprika, and 2 Tbsp. salt. Pulse to combine. Taste and add more salt if needed.
Chile butter can be made 1 week ahead. Cover and chill.",Can you make chili butter ahead of time?,0
